id	source	locale	speaker	address	moment	function	knowledge_chronology	status	text
TXT-01096	scripts\levels\station_39.gd:58	pl	SYSTEM_OR_UNLABELED	39	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Rozdzielnica trzyma most. Jeśli wybierzesz metodę, musisz zrobić to z pełną świadomością braków.
TXT-01097	scripts\levels\station_39.gd:62	pl	LENA	39	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Metoda A: Wymuszenie powrotu. Ustawiam domowy numer. Jeśli zamknie drugi sygnał, miejscowa Lena zostanie poza Równią.
TXT-01098	scripts\levels\station_39.gd:66	pl	SYSTEM_OR_UNLABELED	39	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	METODA B: ZAMKNIĘCIE RÓWNI. NAJPIERW SPROWADZISZ MNIE DO MOJEGO ADRESU. DLA CIEBIE ZOSTANIE PRZEJŚCIE BEZ NUMERU.
TXT-01099	scripts\levels\station_39.gd:70	pl	SYSTEM_OR_UNLABELED	39	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	A Metoda C... Świadectwo. Publiczna sieć sprzecznych świadków. Dwie prawdy istniejące obok siebie.
TXT-01100	scripts\levels\station_39.gd:74	pl	SYSTEM_OR_UNLABELED	39	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Która opcja jest twoja, Śladzie? Którą chciałaś wybrać?
TXT-01101	scripts\levels\station_39.gd:78	pl	SYSTEM_OR_UNLABELED	39	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	JEŚLI WYBIERZĘ JA... ZNOWU ZROBIĘ Z CIEBIE KOSZT.
TXT-01102	scripts\levels\station_39.gd:81	pl	SYSTEM_OR_UNLABELED	39	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	ŚWIADECTWO
TXT-01103	scripts\levels\station_39.gd:82	pl	SYSTEM_OR_UNLABELED	39	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Ślad cofa dłoń z konsoli i przekazuje panel operacyjny Lenie. Jej zarys zaczyna drżeć w świetle rdzenia.
TXT-01104	scripts\levels\station_39.gd:86	pl	SYSTEM_OR_UNLABELED	39	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Zostajesz ze mną do końca?
TXT-01105	scripts\levels\station_39.gd:90	pl	SYSTEM_OR_UNLABELED	39	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	ODDAJĘ KONTROLĘ. WYBÓR NALEŻY DO CIEBIE.
TXT-01106	scripts\levels\station_39.gd:93	pl	SYSTEM_OR_UNLABELED	39	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	ŚWIADECTWO
TXT-01107	scripts\levels\station_39.gd:94	pl	SYSTEM_OR_UNLABELED	39	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Pulpit wyboru zostaje uzbrojony. Wrota do Komory Ostatniego Impulsu (Station 40) stoją otworem.
TXT-01108	scripts\levels\station_39.gd:118	pl	SYSTEM_OR_UNLABELED	39	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Stół zgód i braków. Trzy metody bez moralizowania i bez łatwego wyjścia.
TXT-01109	scripts\levels\station_39.gd:118	und	SYSTEM_OR_UNLABELED	39	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Table of consents and gaps. Three methods without moralizing and without easy exits.
TXT-01110	scripts\levels\station_39.gd:119	pl	SYSTEM_OR_UNLABELED	39	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Pulpit nie ocenia intencji — każde z trzech ustawień ma ścisłą cenę ciągłości.
TXT-01111	scripts\levels\station_39.gd:119	und	SYSTEM_OR_UNLABELED	39	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	The console does not judge intentions — each of the three configurations has a strict continuity cost.
TXT-01112	scripts\levels\station_39.gd:120	pl	SYSTEM_OR_UNLABELED	39	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Zbadam konfiguracje A, B i C, sprawdzę rdzeń referencyjny i zatwierdzę matrycę metod.
TXT-01113	scripts\levels\station_39.gd:120	und	SYSTEM_OR_UNLABELED	39	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Inspect configurations A, B and C, check reference core and confirm method matrix.
TXT-01114	scripts\levels\station_39.gd:121	pl	SYSTEM_OR_UNLABELED	39	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	WSKAZÓWKA: Zbadaj trzy konfiguracje pulpitu i rdzeń, by odryglować przejście.
TXT-01115	scripts\levels\station_39.gd:121	und	SYSTEM_OR_UNLABELED	39	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	HINT: Inspect three console configurations and the core to unlock passage.
TXT-01116	scripts\levels\station_39.gd:292	pl	SYSTEM_OR_UNLABELED	39	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	ŚWIADECTWO
TXT-01117	scripts\levels\station_40.gd:53	pl	SYSTEM_OR_UNLABELED	40	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	ŚWIADECTWO
TXT-01118	scripts\levels\station_40.gd:54	pl	SYSTEM_OR_UNLABELED	40	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Sala Negocjacyjna UCP. Poziom 0. Powrót na powierzchnię. Za pancernymi szybami majaczą zarysy porannej Równi.
TXT-01119	scripts\levels\station_40.gd:58	pl	SYSTEM_OR_UNLABELED	40	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Powrót ma jeden stabilny adres i nieznany skutek po tej stronie. Uzgodnienie ma znany koszt dla pani i najniższe ryzyko dla miasta.
TXT-01120	scripts\levels\station_40.gd:62	pl	SYSTEM_OR_UNLABELED	40	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Sieć świadków ma zbyt wiele zmiennych, by nazwać ją rozwiązaniem.
TXT-01121	scripts\levels\station_40.gd:66	pl	SYSTEM_OR_UNLABELED	40	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Ale działała.
TXT-01122	scripts\levels\station_40.gd:70	pl	SYSTEM_OR_UNLABELED	40	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	W jednym pokoju przez czterdzieści trzy sekundy.
TXT-01123	scripts\levels\station_40.gd:74	pl	SYSTEM_OR_UNLABELED	40	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Wystarczyło, żebyśmy wyszli.
TXT-01124	scripts\levels\station_40.gd:78	pl	SYSTEM_OR_UNLABELED	40	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Nie wystarczy, żeby przejechał poranny tramwaj.
TXT-01125	scripts\levels\station_40.gd:82	pl	SYSTEM_OR_UNLABELED	40	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Więc nauczymy motorniczą patrzeć.
TXT-01126	scripts\levels\station_40.gd:86	pl	SYSTEM_OR_UNLABELED	40	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	A jeśli odwróci głowę?
TXT-01127	scripts\levels\station_40.gd:89	pl	SYSTEM_OR_UNLABELED	40	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	ŚWIADECTWO
TXT-01128	scripts\levels\station_40.gd:90	pl	MARTA	40	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Cisza. Marta nie odsuwa wzroku. Wierzbicka zapisuje brak odpowiedzi, ale nie dopowiada go za nią.
TXT-01129	scripts\levels\station_40.gd:94	pl	SYSTEM_OR_UNLABELED	40	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Była ktoś. Nie trzymam imienia, ale trzymam dowód. Jeśli miasto nie chce pamiętać, będziemy pamiętać my.
TXT-01130	scripts\levels\station_40.gd:98	pl	WIERZBICKA	40	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Nie szukamy już oryginału, doktor Wierzbicka. Szukamy odpowiedzialności.
TXT-01131	scripts\levels\station_40.gd:101	pl	SYSTEM_OR_UNLABELED	40	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	ŚWIADECTWO
TXT-01132	scripts\levels\station_40.gd:102	pl	SYSTEM_OR_UNLABELED	40	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Wrota do Komory Wyboru Operacyjnego (Przestrzeń 41) zostają odryglowane. Wszystkie trzy operacje są gotowe do egzekucji.
TXT-01133	scripts\levels\station_40.gd:126	pl	MARTA	40	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Sala negocjacyjna. Wierzbicka broni stabilności, Marta patrzy bez uniku.
TXT-01134	scripts\levels\station_40.gd:126	und	MARTA	40	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Negotiation chamber. Wierzbicka defends stability, Marta looks without evasion.
TXT-01135	scripts\levels\station_40.gd:127	pl	MARTA	40	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Wierzbicka proponuje procedurę, Marta obecność, Szymon pamięć. Każda z opcji ma realny koszt.
TXT-01136	scripts\levels\station_40.gd:127	und	MARTA	40	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Wierzbicka proposes procedure, Marta presence, Szymon memory. Each option carries real costs.
TXT-01137	scripts\levels\station_40.gd:128	pl	MARTA	40	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Wysłucham terminalu Wierzbickiej, matrycy kosztów, Marty i Szymona, by otworzyć przejście.
TXT-01138	scripts\levels\station_40.gd:128	und	MARTA	40	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Listen to Wierzbicka terminal, cost matrix, Marta and Szymon to unlock passage.
TXT-01139	scripts\levels\station_40.gd:129	pl	SYSTEM_OR_UNLABELED	40	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	WSKAZÓWKA: Wysłuchaj wszystkich świadków i zbadaj matrycę kosztów.
TXT-01140	scripts\levels\station_40.gd:129	und	SYSTEM_OR_UNLABELED	40	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	HINT: Listen to all witnesses and inspect the cost matrix.
TXT-01141	scripts\levels\station_40.gd:300	pl	SYSTEM_OR_UNLABELED	40	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	ŚWIADECTWO
TXT-01142	scripts\levels\station_41.gd:55	pl	SYSTEM_OR_UNLABELED	41	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	ŚWIADECTWO
TXT-01143	scripts\levels\station_41.gd:56	pl	SYSTEM_OR_UNLABELED	41	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Komora Wyboru Operacyjnego. Poziom 0. Trzy niezależne stanowiska egzekucyjne: Powrót (A), Zamknięcie Równi (B), Przejście Wzajemne (C).
TXT-01144	scripts\levels\station_41.gd:59	pl	SYSTEM_OR_UNLABELED	41	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	ŚWIADECTWO
TXT-01145	scripts\levels\station_41.gd:60	pl	SYSTEM_OR_UNLABELED	41	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	To nie jest menu dialogowe. Decyzja nie polega na odkryciu jednej prawdy — polega na fizycznym załączeniu odpowiedzialności.
TXT-01146	scripts\levels\station_41.gd:63	pl	SYSTEM_OR_UNLABELED	41	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	ŚWIADECTWO
TXT-01147	scripts\levels\station_41.gd:64	pl	SYSTEM_OR_UNLABELED	41	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Operacja A (Powrót): Zakotwiczenie własnego gestu i sygnału pierwszej komory z 21:45. Odcięcie lokalnych świadectw. Wyjście do Przestrzeni 42A.
TXT-01148	scripts\levels\station_41.gd:67	pl	SYSTEM_OR_UNLABELED	41	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	ŚWIADECTWO
TXT-01149	scripts\levels\station_41.gd:68	pl	SYSTEM_OR_UNLABELED	41	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Operacja B (Zamknięcie Równi): Przyjęcie adresu mieszkania 14 i powrót miejscowej Leny. Most zostaje zamknięty. Wyjście do Przestrzeni 42B.
TXT-01150	scripts\levels\station_41.gd:71	pl	SYSTEM_OR_UNLABELED	41	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	ŚWIADECTWO
TXT-01151	scripts\levels\station_41.gd:72	pl	SYSTEM_OR_UNLABELED	41	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Operacja C (Przejście Wzajemne): Zsynchronizowany powrót obu Len. Most częściowo otwarty, przeciek pamięci. Wyjście do Przestrzeni 42C.
TXT-01152	scripts\levels\station_41.gd:75	pl	SYSTEM_OR_UNLABELED	41	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	ŚWIADECTWO
TXT-01153	scripts\levels\station_41.gd:76	pl	SYSTEM_OR_UNLABELED	41	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Załącz wybraną konsolę operacyjną (A, B lub C), aby odryglować wrota rozstrzygnięcia.
TXT-01154	scripts\levels\station_41.gd:100	pl	SYSTEM_OR_UNLABELED	41	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Komora wyboru. Trzy konsole i fizyczne załączenie odpowiedzialności.
TXT-01155	scripts\levels\station_41.gd:100	und	SYSTEM_OR_UNLABELED	41	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Choice chamber. Three consoles and physical commitment of responsibility.
TXT-01156	scripts\levels\station_41.gd:101	pl	SYSTEM_OR_UNLABELED	41	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Wybór metody A, B lub C zdeterminuje ciągłość bez powrotu do stanu neutralnego.
TXT-01157	scripts\levels\station_41.gd:101	und	SYSTEM_OR_UNLABELED	41	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Choosing method A, B or C determines continuity with no return to neutral state.
TXT-01158	scripts\levels\station_41.gd:102	pl	SYSTEM_OR_UNLABELED	41	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Zbadam mapę topografii, wybiorę konsolę (A, B lub C) i załączę operację.
TXT-01159	scripts\levels\station_41.gd:102	und	SYSTEM_OR_UNLABELED	41	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Inspect topography map, select console (A, B or C) and commit operation.
TXT-01160	scripts\levels\station_41.gd:103	pl	SYSTEM_OR_UNLABELED	41	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	WSKAZÓWKA: Podejdź do wybranej konsoli A, B lub C i załącz ją, aby otworzyć bramę.
TXT-01161	scripts\levels\station_41.gd:103	und	SYSTEM_OR_UNLABELED	41	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	HINT: Approach console A, B or C and activate it to open the gateway.
TXT-01162	scripts\levels\station_41.gd:207	pl	SYSTEM_OR_UNLABELED	41	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Wybrano Operację A: Powrót (Własny pokój). Sygnał korelacji 21:45 zakotwiczony. Wrota do Przestrzeni 42A odryglowane.
TXT-01163	scripts\levels\station_41.gd:209	pl	SYSTEM_OR_UNLABELED	41	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Wybrano Operację B: Zamknięcie Równi (Miejsce po niej). Wzorzec tożsamości z Martą przyjęty. Wrota do Przestrzeni 42B odryglowane.
TXT-01164	scripts\levels\station_41.gd:211	pl	SYSTEM_OR_UNLABELED	41	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Wybrano Operację C: Przejście Wzajemne (Świadectwo). Synchronizacja obu Len. Wrota do Przestrzeni 42C odryglowane.
TXT-01165	scripts\levels\station_41.gd:215	pl	SYSTEM_OR_UNLABELED	41	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	ROZSTRZYGNIĘCIE
TXT-01166	scripts\levels\station_41.gd:281	pl	SYSTEM_OR_UNLABELED	41	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	ŚWIADECTWO
TXT-01167	scripts\levels\station_42a.gd:70	pl	LENA	42	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Ten sam stół. Świt. Jedno miejsce puste.
TXT-01168	scripts\levels\station_42a.gd:71	pl	MARTA	42	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Wróciłaś. Kogo zostawiłaś po drugiej stronie?
TXT-01169	scripts\levels\station_42a.gd:72	pl	LENA	42	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Ją. Między adresami.
TXT-01170	scripts\levels\station_42a.gd:73	pl	JAKUB	42	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Pamiętaj osobno. Obie.
TXT-01171	scripts\levels\station_42a.gd:118	pl	SYSTEM_OR_UNLABELED	42	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Ten sam stół o świcie. Jedno krzesło puste, próg między adresami zaciśnięty.
TXT-01172	scripts\levels\station_42a.gd:118	und	SYSTEM_OR_UNLABELED	42	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	The same table at dawn. One chair empty, the threshold between addresses sealed.
TXT-01173	scripts\levels\station_42a.gd:119	pl	LENA	42	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Może powrót ściągnął nas obie. Próg pokaże, czy to prawda.
TXT-01174	scripts\levels\station_42a.gd:119	und	LENA	42	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Maybe the return pulled us both. The threshold will show if that is true.
TXT-01175	scripts\levels\station_42a.gd:120	pl	SYSTEM_OR_UNLABELED	42	source-defined	visible-or-localized-string-candidate	campaign-ordered	PASS	Zamknę rygiel powrotu, odczytam zapieczętowany próg i stół.
